model,game_id,treatment,language,personality_condition,society,n_players,n_periods,endowment,mpcr,mean_contribution,mean_contribution_by_period,antisocial_punishment_total,agent1_personality,agent1_contributions,agent1_total_contributed,agent1_total_earnings,agent1_contrib_fallbacks,agent1_punish_fallbacks,agent2_personality,agent2_contributions,agent2_total_contributed,agent2_total_earnings,agent2_contrib_fallbacks,agent2_punish_fallbacks,agent3_personality,agent3_contributions,agent3_total_contributed,agent3_total_earnings,agent3_contrib_fallbacks,agent3_punish_fallbacks,agent4_personality,agent4_contributions,agent4_total_contributed,agent4_total_earnings,agent4_contrib_fallbacks,agent4_punish_fallbacks
qwen25-7b-instruct,P_vn_neutral_8,P,vn,neutral,none,4,10,20,0.4,11.45,"[7.0, 12.5, 11.0, 8.75, 14.25, 11.25, 11.75, 13.0, 13.25, 11.75]",135.0,none,"[5, 10, 10, 12, 20, 15, 10, 15, 18, 15]",130,55.6,0,0,none,"[8, 15, 10, 10, 7, 10, 12, 20, 10, 10]",112,50.6,0,0,none,"[5, 10, 10, 1, 20, 10, 10, 10, 15, 10]",101,60.4,0,0,none,"[10, 15, 14, 12, 10, 10, 15, 7, 10, 12]",115,79.6,0,0
qwen25-7b-instruct,P_vn_neutral_9,P,vn,neutral,none,4,10,20,0.4,11.175,"[8.25, 11.25, 13.0, 13.0, 11.75, 9.5, 15.0, 10.0, 6.25, 13.75]",88.0,none,"[10, 10, 10, 15, 15, 12, 15, 10, 10, 15]",122,77.6,0,0,none,"[10, 10, 15, 12, 10, 10, 15, 10, 10, 15]",117,124.8,0,0,none,"[5, 10, 15, 10, 12, 1, 18, 5, 5, 15]",96,123.6,0,0,none,"[8, 15, 12, 15, 10, 15, 12, 15, 0, 10]",112,84.8,0,0
qwen25-7b-instruct,P_en_cooperative_0,P,en,cooperative,none,4,10,20,0.4,17.375,"[16.5, 16.5, 17.0, 17.25, 17.75, 18.0, 17.5, 18.0, 17.75, 17.5]",135.0,cooperative,"[16, 16, 16, 18, 17, 18, 16, 17, 18, 18]",170,111.6,0,0,cooperative,"[15, 18, 17, 17, 17, 19, 17, 18, 18, 17]",173,98.6,0,0,cooperative,"[20, 16, 17, 17, 17, 18, 18, 19, 17, 17]",176,93.6,0,0,cooperative,"[15, 16, 18, 17, 20, 17, 19, 18, 18, 18]",176,100.0,0,0
qwen25-7b-instruct,P_en_cooperative_1,P,en,cooperative,none,4,10,20,0.4,16.225,"[12.0, 15.5, 16.75, 17.0, 16.25, 17.0, 16.25, 17.0, 16.75, 17.75]",94.0,cooperative,"[8, 15, 16, 16, 15, 18, 16, 18, 16, 18]",156,170.6,0,0,cooperative,"[15, 18, 18, 17, 18, 16, 16, 15, 16, 18]",167,149.6,0,0,cooperative,"[10, 14, 16, 15, 16, 16, 17, 17, 18, 17]",156,160.6,0,0,cooperative,"[15, 15, 17, 20, 16, 18, 16, 18, 17, 18]",170,144.6,0,0
qwen25-7b-instruct,P_en_cooperative_2,P,en,cooperative,none,4,10,20,0.4,18.425,"[16.25, 18.25, 19.0, 19.0, 18.5, 19.0, 18.0, 18.0, 18.75, 19.5]",133.0,cooperative,"[15, 20, 20, 18, 20, 18, 20, 18, 20, 20]",189,122.8,0,0,cooperative,"[15, 15, 18, 20, 16, 18, 16, 18, 18, 20]",174,156.8,0,0,cooperative,"[15, 18, 18, 18, 20, 20, 20, 18, 20, 20]",187,128.8,0,0,cooperative,"[20, 20, 20, 20, 18, 20, 16, 18, 17, 18]",187,122.8,0,0
qwen25-7b-instruct,P_en_cooperative_3,P,en,cooperative,none,4,10,20,0.4,17.225,"[15.25, 17.25, 17.5, 18.0, 13.75, 17.5, 18.5, 18.0, 18.25, 18.25]",132.0,cooperative,"[15, 18, 19, 17, 16, 17, 18, 19, 20, 20]",179,78.6,0,0,cooperative,"[15, 15, 18, 17, 1, 18, 19, 18, 18, 18]",157,109.6,0,0,cooperative,"[16, 18, 17, 20, 18, 18, 18, 17, 18, 17]",177,113.4,0,0,cooperative,"[15, 18, 16, 18, 20, 17, 19, 18, 17, 18]",176,92.6,0,0
qwen25-7b-instruct,P_en_cooperative_4,P,en,cooperative,none,4,10,20,0.4,16.475,"[12.75, 12.75, 16.5, 15.75, 16.0, 18.5, 17.5, 18.25, 18.5, 18.25]",119.0,cooperative,"[10, 1, 15, 12, 14, 18, 19, 18, 20, 18]",145,150.6,0,0,cooperative,"[16, 18, 18, 16, 15, 18, 17, 18, 20, 18]",174,99.8,0,0,cooperative,"[10, 14, 18, 17, 18, 18, 19, 17, 18, 18]",167,112.6,0,0,cooperative,"[15, 18, 15, 18, 17, 20, 15, 20, 16, 19]",173,76.4,0,0
qwen25-7b-instruct,P_en_cooperative_5,P,en,cooperative,none,4,10,20,0.4,15.525,"[13.75, 15.75, 14.75, 15.25, 14.75, 16.25, 15.5, 17.25, 15.75, 16.25]",131.0,cooperative,"[15, 18, 14, 15, 15, 15, 16, 18, 15, 16]",157,106.0,0,0,cooperative,"[15, 15, 15, 15, 15, 14, 16, 18, 16, 17]",156,103.8,0,0,cooperative,"[15, 15, 15, 16, 15, 18, 15, 17, 17, 16]",159,101.0,0,0,cooperative,"[10, 15, 15, 15, 14, 18, 15, 16, 15, 16]",149,113.4,0,0
qwen25-7b-instruct,P_en_cooperative_6,P,en,cooperative,none,4,10,20,0.4,17.75,"[15.75, 17.5, 18.75, 18.25, 17.0, 18.75, 18.25, 18.25, 18.75, 16.25]",119.0,cooperative,"[20, 16, 20, 17, 18, 19, 18, 20, 19, 18]",185,100.0,0,0,cooperative,"[15, 18, 20, 20, 16, 19, 18, 18, 20, 16]",180,113.0,0,0,cooperative,"[20, 18, 18, 17, 18, 18, 18, 18, 18, 16]",179,116.0,0,0,cooperative,"[8, 18, 17, 19, 16, 19, 19, 17, 18, 15]",166,137.0,0,0
qwen25-7b-instruct,P_en_cooperative_7,P,en,cooperative,none,4,10,20,0.4,16.9,"[13.5, 16.75, 16.5, 17.75, 17.25, 17.0, 17.5, 17.75, 17.5, 17.5]",92.0,cooperative,"[15, 18, 16, 18, 17, 18, 17, 17, 17, 18]",171,161.4,0,0,cooperative,"[15, 15, 17, 17, 17, 17, 17, 18, 18, 17]",168,159.4,0,0,cooperative,"[16, 18, 16, 17, 18, 15, 18, 18, 17, 15]",168,159.4,0,0,cooperative,"[8, 16, 17, 19, 17, 18, 18, 18, 18, 20]",169,153.4,0,0
qwen25-7b-instruct,P_en_cooperative_8,P,en,cooperative,none,4,10,20,0.4,15.875,"[11.25, 15.75, 16.0, 17.0, 17.25, 15.5, 16.25, 16.0, 16.75, 17.0]",70.0,cooperative,"[15, 15, 16, 16, 18, 15, 16, 17, 16, 17]",161,168.0,0,0,cooperative,"[10, 18, 15, 18, 18, 14, 15, 16, 15, 18]",157,161.0,0,0,cooperative,"[5, 12, 18, 17, 16, 16, 17, 15, 18, 17]",151,195.0,0,0,cooperative,"[15, 18, 15, 17, 17, 17, 17, 16, 18, 16]",166,153.0,0,0
qwen25-7b-instruct,P_en_cooperative_9,P,en,cooperative,none,4,10,20,0.4,15.175,"[15.25, 16.75, 16.5, 12.5, 13.25, 16.5, 16.0, 12.0, 16.75, 16.25]",81.0,cooperative,"[15, 15, 18, 1, 16, 16, 16, 16, 17, 20]",150,165.8,0,0,cooperative,"[16, 20, 18, 17, 18, 18, 16, 15, 18, 15]",171,131.8,0,0,cooperative,"[15, 17, 14, 17, 18, 17, 18, 16, 17, 16]",165,141.8,0,0,cooperative,"[15, 15, 16, 15, 1, 15, 14, 1, 15, 14]",121,180.8,0,0
qwen25-7b-instruct,P_en_selfish_0,P,en,selfish,none,4,10,20,0.4,10.475,"[9.0, 7.75, 11.0, 7.5, 16.75, 11.25, 8.75, 13.75, 10.25, 8.75]",199.0,selfish,"[10, 2, 10, 5, 20, 10, 5, 10, 10, 2]",84,61.2,0,0,selfish,"[1, 15, 20, 5, 12, 20, 5, 20, 20, 5]",123,33.6,0,0,selfish,"[15, 12, 0, 20, 20, 0, 20, 15, 1, 18]",121,48.4,0,0,selfish,"[10, 2, 14, 0, 15, 15, 5, 10, 10, 10]",91,96.6,0,0
qwen25-7b-instruct,P_en_selfish_1,P,en,selfish,none,4,10,20,0.4,5.275,"[0.25, 10.0, 3.75, 4.25, 7.5, 5.5, 7.5, 7.0, 0.75, 6.25]",208.0,selfish,"[0, 15, 15, 10, 0, 10, 0, 5, 0, 0]",55,18.8,0,0,selfish,"[1, 20, 0, 7, 15, 0, 20, 10, 2, 15]",90,10.2,0,0,selfish,"[0, 0, 0, 0, 0, 2, 5, 3, 0, 10]",20,36.4,0,0,selfish,"[0, 5, 0, 0, 15, 10, 5, 10, 1, 0]",46,18.4,0,0
qwen25-7b-instruct,P_en_selfish_2,P,en,selfish,none,4,10,20,0.4,8.875,"[7.0, 12.75, 12.75, 5.75, 9.0, 5.0, 2.75, 15.0, 8.75, 10.0]",239.0,selfish,"[0, 4, 5, 8, 15, 0, 0, 20, 10, 0]",62,0.0,0,0,selfish,"[8, 15, 15, 15, 15, 15, 1, 10, 5, 20]",119,3.0,0,0,selfish,"[10, 20, 16, 0, 1, 5, 0, 20, 10, 0]",82,13.0,0,0,selfish,"[10, 12, 15, 0, 5, 0, 10, 10, 10, 20]",92,1.4,0,0
qwen25-7b-instruct,P_en_selfish_3,P,en,selfish,none,4,10,20,0.4,7.9,"[2.75, 7.5, 7.25, 10.5, 9.5, 7.75, 6.75, 8.75, 10.5, 7.75]",219.0,selfish,"[1, 10, 15, 10, 12, 0, 18, 15, 10, 10]",101,17.6,0,0,selfish,"[5, 10, 9, 2, 1, 15, 5, 10, 2, 10]",69,19.4,0,0,selfish,"[0, 10, 5, 15, 15, 1, 3, 0, 15, 10]",74,28.4,0,0,selfish,"[5, 0, 0, 15, 10, 15, 1, 10, 15, 1]",72,37.4,0,0
qwen25-7b-instruct,P_en_selfish_4,P,en,selfish,none,4,10,20,0.4,6.675,"[1.75, 2.25, 0.5, 9.5, 6.5, 1.25, 12.5, 10.0, 15.0, 7.5]",249.0,selfish,"[5, 5, 0, 20, 0, 2, 15, 10, 10, 0]",67,14.4,0,0,selfish,"[1, 0, 2, 3, 10, 1, 15, 5, 15, 15]",67,18.2,0,0,selfish,"[0, 0, 0, 5, 1, 2, 0, 20, 20, 0]",48,18.0,0,0,selfish,"[1, 4, 0, 10, 15, 0, 20, 5, 15, 15]",85,1.0,0,0
qwen25-7b-instruct,P_en_selfish_5,P,en,selfish,none,4,10,20,0.4,9.425,"[7.0, 12.25, 8.5, 15.25, 5.0, 10.0, 12.5, 5.0, 10.0, 8.75]",234.0,selfish,"[20, 1, 0, 15, 0, 5, 10, 0, 15, 0]",66,20.0,0,0,selfish,"[0, 18, 19, 15, 5, 20, 10, 5, 10, 0]",102,12.0,0,0,selfish,"[8, 15, 15, 16, 0, 0, 10, 5, 5, 15]",89,23.0,0,0,selfish,"[0, 15, 0, 15, 15, 15, 20, 10, 10, 20]",120,14.4,0,0
qwen25-7b-instruct,P_en_selfish_6,P,en,selfish,none,4,10,20,0.4,8.425,"[7.75, 8.75, 10.75, 8.25, 10.0, 13.25, 9.75, 9.25, 4.0, 2.5]",206.0,selfish,"[0, 10, 3, 10, 0, 15, 15, 10, 1, 0]",64,60.8,0,0,selfish,"[20, 5, 15, 3, 15, 5, 8, 5, 5, 0]",81,29.4,0,0,selfish,"[10, 5, 10, 10, 15, 18, 1, 2, 10, 10]",91,26.8,0,0,selfish,"[1, 15, 15, 10, 10, 15, 15, 20, 0, 0]",101,30.4,0,0
qwen25-7b-instruct,P_en_selfish_7,P,en,selfish,none,4,10,20,0.4,9.225,"[5.0, 10.0, 8.75, 6.5, 10.0, 17.5, 7.75, 10.25, 4.0, 12.5]",229.0,selfish,"[8, 5, 15, 5, 15, 20, 1, 1, 10, 5]",85,25.8,0,0,selfish,"[10, 5, 0, 1, 10, 15, 10, 10, 5, 15]",81,21.4,0,0,selfish,"[1, 10, 0, 0, 0, 15, 0, 10, 0, 10]",46,40.6,0,0,selfish,"[1, 20, 20, 20, 15, 20, 20, 20, 1, 20]",157,1.4,0,0
qwen25-7b-instruct,P_en_selfish_8,P,en,selfish,none,4,10,20,0.4,9.425,"[5.0, 11.25, 11.25, 12.5, 11.25, 10.0, 11.75, 11.25, 6.25, 3.75]",267.0,selfish,"[0, 15, 5, 15, 0, 10, 5, 15, 0, 0]",65,34.8,0,0,selfish,"[10, 20, 20, 15, 20, 15, 20, 0, 0, 0]",120,0.0,0,0,selfish,"[10, 5, 5, 15, 10, 15, 10, 15, 15, 0]",100,45.0,0,0,selfish,"[0, 5, 15, 5, 15, 0, 12, 15, 10, 15]",92,29.0,0,0
qwen25-7b-instruct,P_en_selfish_9,P,en,selfish,none,4,10,20,0.4,8.55,"[3.75, 10.0, 8.75, 11.5, 7.5, 12.5, 8.75, 12.5, 4.0, 6.25]",285.0,selfish,"[5, 10, 15, 20, 0, 15, 20, 15, 0, 0]",100,14.0,0,0,selfish,"[5, 10, 0, 10, 10, 10, 0, 0, 10, 10]",65,19.0,0,0,selfish,"[0, 5, 0, 15, 0, 10, 15, 15, 5, 10]",75,7.0,0,0,selfish,"[5, 15, 20, 1, 20, 15, 0, 20, 1, 5]",102,21.4,0,0
qwen25-7b-instruct,P_en_vengeful_0,P,en,vengeful,none,4,10,20,0.4,13.725,"[8.75, 11.25, 12.5, 15.0, 15.0, 15.0, 15.0, 15.5, 15.0, 14.25]",466.0,vengeful,"[10, 10, 10, 15, 15, 15, 15, 17, 15, 12]",134,0.0,0,0,vengeful,"[10, 15, 10, 15, 15, 15, 15, 15, 15, 15]",140,0.0,0,0,vengeful,"[5, 10, 15, 15, 15, 15, 15, 15, 15, 15]",135,0.0,0,0,vengeful,"[10, 10, 15, 15, 15, 15, 15, 15, 15, 15]",140,0.0,0,0
qwen25-7b-instruct,P_en_vengeful_1,P,en,vengeful,none,4,10,20,0.4,16.075,"[13.75, 14.25, 17.0, 15.75, 16.5, 16.0, 17.5, 16.75, 16.25, 17.0]",242.0,vengeful,"[10, 20, 15, 18, 15, 16, 18, 18, 15, 20]",165,0.0,0,0,vengeful,"[20, 15, 15, 18, 18, 13, 16, 17, 16, 16]",164,0.0,0,0,vengeful,"[10, 10, 20, 15, 18, 17, 18, 15, 18, 15]",156,0.0,0,0,vengeful,"[15, 12, 18, 12, 15, 18, 18, 17, 16, 17]",158,1.2,0,0
qwen25-7b-instruct,P_en_vengeful_2,P,en,vengeful,none,4,10,20,0.4,10.475,"[9.5, 10.25, 10.0, 10.25, 11.0, 10.0, 10.0, 11.25, 11.25, 11.25]",327.0,vengeful,"[8, 11, 10, 8, 12, 8, 10, 12, 10, 11]",100,0.0,0,0,vengeful,"[10, 10, 8, 11, 10, 10, 12, 10, 12, 10]",103,0.0,0,0,vengeful,"[10, 10, 10, 12, 11, 14, 8, 12, 11, 12]",110,0.0,0,0,vengeful,"[10, 10, 12, 10, 11, 8, 10, 11, 12, 12]",106,0.0,0,0
qwen25-7b-instruct,P_en_vengeful_3,P,en,vengeful,none,4,10,20,0.4,11.475,"[8.75, 8.75, 10.5, 12.5, 10.0, 14.25, 11.25, 13.75, 12.0, 13.0]",165.0,vengeful,"[10, 5, 5, 15, 10, 15, 12, 15, 10, 15]",112,27.0,0,0,vengeful,"[10, 10, 12, 12, 15, 15, 5, 15, 13, 12]",119,24.6,0,0,vengeful,"[10, 10, 10, 13, 10, 15, 13, 15, 15, 13]",124,26.8,0,0,vengeful,"[5, 10, 15, 10, 5, 12, 15, 10, 10, 12]",104,59.6,0,0
qwen25-7b-instruct,P_en_vengeful_4,P,en,vengeful,none,4,10,20,0.4,12.1,"[8.25, 9.75, 10.5, 12.75, 13.0, 13.75, 13.25, 13.0, 13.75, 13.0]",170.0,vengeful,"[8, 8, 9, 12, 15, 14, 15, 13, 12, 13]",119,12.6,0,0,vengeful,"[5, 12, 15, 12, 15, 14, 14, 13, 15, 15]",130,25.4,0,0,vengeful,"[10, 9, 10, 15, 11, 12, 14, 14, 15, 10]",120,21.6,0,0,vengeful,"[10, 10, 8, 12, 11, 15, 10, 12, 13, 14]",115,22.2,0,0
qwen25-7b-instruct,P_en_vengeful_5,P,en,vengeful,none,4,10,20,0.4,12.65,"[8.75, 7.5, 10.75, 11.25, 14.25, 14.0, 14.5, 14.75, 14.75, 16.0]",245.0,vengeful,"[5, 7, 12, 12, 18, 10, 17, 13, 17, 15]",126,9.0,0,0,vengeful,"[10, 8, 9, 5, 15, 18, 15, 14, 17, 17]",128,4.0,0,0,vengeful,"[5, 5, 10, 10, 12, 12, 14, 15, 10, 17]",110,1.6,0,0,vengeful,"[15, 10, 12, 18, 12, 16, 12, 17, 15, 15]",142,0.0,0,0
qwen25-7b-instruct,P_en_vengeful_6,P,en,vengeful,none,4,10,20,0.4,10.675,"[9.5, 10.0, 9.75, 9.75, 10.0, 11.25, 11.0, 12.0, 13.0, 10.5]",286.0,vengeful,"[8, 10, 10, 10, 10, 14, 10, 14, 14, 14]",114,2.0,0,0,vengeful,"[10, 10, 10, 9, 10, 11, 10, 10, 10, 10]",100,4.2,0,0,vengeful,"[10, 10, 10, 10, 10, 10, 14, 14, 14, 0]",102,5.2,0,0,vengeful,"[10, 10, 9, 10, 10, 10, 10, 10, 14, 18]",111,6.2,0,0
qwen25-7b-instruct,P_en_vengeful_7,P,en,vengeful,none,4,10,20,0.4,11.625,"[8.75, 10.0, 11.75, 12.25, 8.25, 10.75, 13.25, 13.75, 13.75, 13.75]",247.0,vengeful,"[10, 10, 15, 12, 12, 15, 15, 15, 15, 20]",139,9.0,0,0,vengeful,"[10, 12, 11, 12, 10, 8, 15, 13, 15, 10]",116,9.0,0,0,vengeful,"[5, 7, 9, 15, 10, 5, 15, 12, 10, 15]",103,14.0,0,0,vengeful,"[10, 11, 12, 10, 1, 15, 8, 15, 15, 10]",107,9.0,0,0
qwen25-7b-instruct,P_en_vengeful_8,P,en,vengeful,none,4,10,20,0.4,12.45,"[9.5, 10.5, 9.5, 10.0, 13.5, 12.75, 15.0, 13.25, 13.25, 17.25]",270.0,vengeful,"[10, 10, 9, 8, 12, 13, 20, 13, 8, 20]",123,10.2,0,0,vengeful,"[10, 10, 12, 10, 12, 7, 15, 11, 18, 18]",123,4.2,0,0,vengeful,"[10, 10, 8, 12, 18, 20, 12, 15, 12, 13]",130,0.0,0,0,vengeful,"[8, 12, 9, 10, 12, 11, 13, 14, 15, 18]",122,0.0,0,0
qwen25-7b-instruct,P_en_vengeful_9,P,en,vengeful,none,4,10,20,0.4,11.5,"[8.5, 9.25, 10.0, 12.25, 12.75, 10.0, 13.5, 13.5, 13.5, 11.75]",185.0,vengeful,"[10, 10, 10, 10, 14, 10, 12, 15, 14, 12]",117,7.6,0,0,vengeful,"[10, 10, 12, 15, 12, 8, 13, 14, 13, 13]",120,20.0,0,0,vengeful,"[10, 5, 10, 12, 15, 12, 14, 15, 15, 10]",118,14.2,0,0,vengeful,"[4, 12, 8, 12, 10, 10, 15, 10, 12, 12]",105,28.6,0,0
qwen25-7b-instruct,P_en_soc-Boston_0,P,en,neutral,Boston,4,10,20,0.4,13.1,"[8.25, 15.0, 15.75, 14.75, 14.5, 11.0, 14.0, 10.5, 12.5, 14.75]",172.0,none,"[8, 15, 18, 16, 15, 15, 14, 15, 15, 12]",143,35.0,0,0,none,"[10, 15, 15, 15, 12, 1, 15, 10, 10, 15]",118,53.8,0,0,none,"[10, 15, 12, 15, 16, 14, 13, 16, 15, 14]",140,45.0,0,0,none,"[5, 15, 18, 13, 15, 14, 14, 1, 10, 18]",123,52.0,0,0
qwen25-7b-instruct,P_en_soc-Boston_1,P,en,neutral,Boston,4,10,20,0.4,13.225,"[10.0, 11.75, 16.25, 12.5, 13.75, 13.75, 13.5, 16.75, 11.0, 13.0]",172.0,none,"[8, 10, 15, 15, 16, 15, 12, 18, 15, 10]",134,51.4,0,0,none,"[10, 10, 15, 12, 14, 15, 13, 18, 13, 14]",134,46.0,0,0,none,"[12, 15, 20, 10, 13, 10, 15, 15, 14, 16]",140,31.2,0,0,none,"[10, 12, 15, 13, 12, 15, 14, 16, 2, 12]",121,63.8,0,0
qwen25-7b-instruct,P_en_soc-Boston_2,P,en,neutral,Boston,4,10,20,0.4,15.775,"[10.75, 15.0, 14.75, 17.0, 16.25, 16.5, 16.75, 16.25, 16.25, 18.25]",147.0,none,"[10, 12, 15, 18, 15, 20, 18, 16, 14, 16]",154,67.6,0,0,none,"[8, 18, 12, 18, 15, 18, 18, 16, 17, 20]",160,66.0,0,0,none,"[10, 17, 15, 18, 15, 12, 16, 15, 16, 19]",153,52.6,0,0,none,"[15, 13, 17, 14, 20, 16, 15, 18, 18, 18]",164,68.8,0,0
qwen25-7b-instruct,P_en_soc-Boston_3,P,en,neutral,Boston,4,10,20,0.4,16.3,"[12.5, 16.75, 15.25, 17.0, 17.75, 16.25, 17.25, 18.0, 15.75, 16.5]",168.0,none,"[10, 15, 14, 18, 18, 15, 18, 17, 15, 20]",160,77.0,0,0,none,"[10, 17, 18, 18, 18, 18, 16, 17, 15, 18]",165,70.2,0,0,none,"[15, 20, 17, 16, 19, 17, 18, 18, 18, 10]",168,67.2,0,0,none,"[15, 15, 12, 16, 16, 15, 17, 20, 15, 18]",159,67.0,0,0
qwen25-7b-instruct,P_en_soc-Boston_4,P,en,neutral,Boston,4,10,20,0.4,13.975,"[10.5, 14.5, 10.0, 16.0, 11.5, 13.75, 14.5, 16.0, 16.0, 17.0]",145.0,none,"[15, 10, 13, 18, 13, 14, 15, 14, 13, 15]",140,44.4,0,0,none,"[10, 15, 5, 18, 17, 14, 16, 18, 18, 18]",149,6.6,0,0,none,"[5, 15, 12, 13, 1, 12, 14, 15, 18, 20]",125,38.2,0,0,none,"[12, 18, 10, 15, 15, 15, 13, 17, 15, 15]",145,23.2,0,0
qwen25-7b-instruct,P_en_soc-Boston_5,P,en,neutral,Boston,4,10,20,0.4,16.675,"[12.5, 16.5, 16.25, 18.0, 17.5, 19.0, 16.5, 16.75, 16.5, 17.25]",191.0,none,"[15, 20, 18, 18, 18, 20, 16, 15, 14, 15]",169,24.2,0,0,none,"[15, 16, 17, 20, 20, 19, 15, 18, 14, 18]",172,7.0,0,0,none,"[10, 15, 14, 18, 17, 19, 17, 17, 20, 18]",165,18.4,0,0,none,"[10, 15, 16, 16, 15, 18, 18, 17, 18, 18]",161,13.8,0,0
qwen25-7b-instruct,P_en_soc-Boston_6,P,en,neutral,Boston,4,10,20,0.4,14.475,"[9.5, 13.75, 15.0, 16.25, 15.0, 16.0, 13.5, 15.5, 16.0, 14.25]",151.0,none,"[10, 15, 13, 15, 15, 14, 15, 17, 18, 15]",147,29.6,0,0,none,"[8, 15, 18, 15, 15, 17, 20, 15, 16, 15]",154,27.4,0,0,none,"[10, 10, 15, 15, 18, 18, 14, 14, 15, 12]",141,64.8,0,0,none,"[10, 15, 14, 20, 12, 15, 5, 16, 15, 15]",137,31.8,0,0
qwen25-7b-instruct,P_en_soc-Boston_7,P,en,neutral,Boston,4,10,20,0.4,13.825,"[8.75, 15.0, 14.0, 13.25, 16.0, 12.5, 16.5, 13.75, 14.0, 14.5]",135.0,none,"[10, 15, 10, 14, 14, 12, 15, 12, 15, 15]",132,71.6,0,0,none,"[10, 15, 13, 15, 14, 13, 15, 15, 12, 13]",135,60.2,0,0,none,"[10, 15, 15, 10, 18, 10, 18, 12, 14, 15]",137,51.0,0,0,none,"[5, 15, 18, 14, 18, 15, 18, 16, 15, 15]",149,58.6,0,0
qwen25-7b-instruct,P_en_soc-Boston_8,P,en,neutral,Boston,4,10,20,0.4,13.425,"[7.75, 12.0, 13.75, 13.0, 17.5, 14.25, 12.0, 14.75, 14.25, 15.0]",162.0,none,"[8, 8, 10, 12, 18, 15, 16, 17, 16, 13]",133,28.2,0,0,none,"[5, 12, 15, 10, 18, 10, 10, 15, 12, 15]",122,32.8,0,0,none,"[8, 12, 10, 15, 18, 14, 10, 12, 14, 14]",127,29.0,0,0,none,"[10, 16, 20, 15, 16, 18, 12, 15, 15, 18]",155,13.6,0,0
qwen25-7b-instruct,P_en_soc-Boston_9,P,en,neutral,Boston,4,10,20,0.4,12.75,"[11.25, 12.0, 11.75, 12.75, 14.25, 12.5, 13.25, 13.75, 14.75, 11.25]",141.0,none,"[15, 12, 12, 12, 18, 10, 13, 15, 14, 8]",129,44.4,0,0,none,"[5, 12, 12, 14, 12, 18, 12, 12, 14, 10]",121,58.4,0,0,none,"[10, 12, 13, 15, 13, 10, 15, 12, 18, 12]",130,29.0,0,0,none,"[15, 12, 10, 10, 14, 12, 13, 16, 13, 15]",130,78.0,0,0
qwen25-7b-instruct,P_en_soc-Melbourne_0,P,en,neutral,Melbourne,4,10,20,0.4,15.925,"[13.0, 15.0, 14.5, 16.5, 16.0, 17.5, 15.75, 15.75, 17.5, 17.75]",158.0,none,"[20, 15, 15, 18, 17, 16, 17, 16, 20, 20]",174,68.6,0,0,none,"[10, 15, 12, 18, 15, 18, 15, 16, 16, 15]",150,77.8,0,0,none,"[12, 15, 16, 15, 16, 18, 14, 16, 17, 18]",157,51.0,0,0,none,"[10, 15, 15, 15, 16, 18, 17, 15, 17, 18]",156,85.8,0,0
qwen25-7b-instruct,P_en_soc-Melbourne_1,P,en,neutral,Melbourne,4,10,20,0.4,12.775,"[10.75, 12.25, 12.0, 13.5, 14.75, 12.75, 14.0, 10.5, 12.75, 14.5]",117.0,none,"[10, 15, 1, 13, 12, 12, 8, 12, 12, 12]",107,96.0,0,0,none,"[15, 10, 18, 10, 14, 12, 15, 17, 13, 13]",137,93.2,0,0,none,"[10, 12, 14, 18, 15, 12, 15, 12, 16, 18]",142,78.2,0,0,none,"[8, 12, 15, 13, 18, 15, 18, 1, 10, 15]",125,76.8,0,0
qwen25-7b-instruct,P_en_soc-Melbourne_2,P,en,neutral,Melbourne,4,10,20,0.4,13.825,"[12.25, 13.75, 11.25, 14.5, 15.0, 13.25, 13.75, 13.25, 15.0, 16.25]",116.0,none,"[16, 14, 18, 14, 12, 14, 18, 10, 16, 20]",152,65.4,0,0,none,"[15, 10, 1, 15, 18, 15, 13, 12, 14, 14]",127,101.0,0,0,none,"[10, 15, 14, 15, 18, 10, 12, 12, 15, 18]",139,89.0,0,0,none,"[8, 16, 12, 14, 12, 14, 12, 19, 15, 13]",135,87.0,0,0
qwen25-7b-instruct,P_en_soc-Melbourne_3,P,en,neutral,Melbourne,4,10,20,0.4,14.1,"[8.25, 11.0, 13.5, 14.25, 15.0, 14.0, 15.75, 16.75, 16.75, 15.75]",179.0,none,"[5, 12, 15, 17, 16, 10, 20, 16, 20, 15]",146,51.2,0,0,none,"[10, 15, 12, 12, 12, 15, 13, 15, 18, 18]",140,48.6,0,0,none,"[10, 5, 12, 15, 17, 16, 18, 16, 15, 15]",139,36.6,0,0,none,"[8, 12, 15, 13, 15, 15, 12, 20, 14, 15]",139,44.6,0,0
qwen25-7b-instruct,P_en_soc-Melbourne_4,P,en,neutral,Melbourne,4,10,20,0.4,14.575,"[7.0, 13.0, 12.75, 15.5, 15.25, 17.75, 16.75, 17.0, 15.25, 15.5]",158.0,none,"[10, 12, 13, 14, 15, 20, 15, 16, 15, 15]",145,41.0,0,0,none,"[5, 15, 10, 18, 15, 18, 18, 16, 15, 17]",147,49.2,0,0,none,"[8, 15, 16, 18, 16, 15, 17, 18, 16, 15]",154,29.2,0,0,none,"[5, 10, 12, 12, 15, 18, 17, 18, 15, 15]",137,53.8,0,0
